s,p,o
http://ontology.ontotext.com/taxonomy/EducationalInstitution,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ontology.ontotext.com/taxonomy/Agent
http://ontology.ontotext.com/taxonomy/EducationalInstitution,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ontology.ontotext.com/taxonomy/Organization
http://ontology.ontotext.com/taxonomy/EducationalInstitution,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.w3.org/2002/07/owl#Thing
http://ontology.ontotext.com/taxonomy/SportsTeam,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ontology.ontotext.com/taxonomy/Thing
http://ontology.ontotext.com/taxonomy/SportsTeam,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ontology.ontotext.com/taxonomy/Concept
http://ontology.ontotext.com/taxonomy/SportsTeam,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ontology.ontotext.com/taxonomy/Agent
http://ontology.ontotext.com/taxonomy/SportsTeam,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ontology.ontotext.com/taxonomy/Organization
http://ontology.ontotext.com/taxonomy/SportsTeam,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.w3.org/2002/07/owl#Thing
http://ontology.ontotext.com/taxonomy/Broadcaster,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ontology.ontotext.com/taxonomy/Thing
http://ontology.ontotext.com/taxonomy/Broadcaster,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ontology.ontotext.com/taxonomy/Concept
http://ontology.ontotext.com/taxonomy/Broadcaster,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ontology.ontotext.com/taxonomy/Agent
http://ontology.ontotext.com/taxonomy/Broadcaster,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ontology.ontotext.com/taxonomy/Organization
http://ontology.ontotext.com/taxonomy/Broadcaster,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.w3.org/2002/07/owl#Thing
http://ontology.ontotext.com/taxonomy/MilitaryUnit,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ontology.ontotext.com/taxonomy/Thing
http://ontology.ontotext.com/taxonomy/MilitaryUnit,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ontology.ontotext.com/taxonomy/Concept
http://ontology.ontotext.com/taxonomy/MilitaryUnit,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ontology.ontotext.com/taxonomy/Agent
http://ontology.ontotext.com/taxonomy/MilitaryUnit,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ontology.ontotext.com/taxonomy/Organization
http://ontology.ontotext.com/taxonomy/MilitaryUnit,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.w3.org/2002/07/owl#Thing
http://ontology.ontotext.com/taxonomy/PoliticalParty,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ontology.ontotext.com/taxonomy/Thing
http://ontology.ontotext.com/taxonomy/PoliticalParty,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ontology.ontotext.com/taxonomy/Concept
http://ontology.ontotext.com/taxonomy/PoliticalParty,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ontology.ontotext.com/taxonomy/Agent
http://ontology.ontotext.com/taxonomy/PoliticalParty,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ontology.ontotext.com/taxonomy/Organization
http://ontology.ontotext.com/taxonomy/PoliticalParty,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.w3.org/2002/07/owl#Thing
http://ontology.ontotext.com/taxonomy/Non-ProfitOrganization,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ontology.ontotext.com/taxonomy/Thing
http://ontology.ontotext.com/taxonomy/Non-ProfitOrganization,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ontology.ontotext.com/taxonomy/Concept
http://ontology.ontotext.com/taxonomy/Non-ProfitOrganization,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ontology.ontotext.com/taxonomy/Agent
http://ontology.ontotext.com/taxonomy/Non-ProfitOrganization,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ontology.ontotext.com/taxonomy/Organization
http://ontology.ontotext.com/taxonomy/Non-ProfitOrganization,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.w3.org/2002/07/owl#Thing
http://ontology.ontotext.com/taxonomy/SportsLeague,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ontology.ontotext.com/taxonomy/Thing
http://ontology.ontotext.com/taxonomy/SportsLeague,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ontology.ontotext.com/taxonomy/Concept
http://ontology.ontotext.com/taxonomy/SportsLeague,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ontology.ontotext.com/taxonomy/Agent
http://ontology.ontotext.com/taxonomy/SportsLeague,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ontology.ontotext.com/taxonomy/Organization
http://ontology.ontotext.com/taxonomy/SportsLeague,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.w3.org/2002/07/owl#Thing
http://ontology.ontotext.com/taxonomy/TradeUnion,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ontology.ontotext.com/taxonomy/Thing
http://ontology.ontotext.com/taxonomy/TradeUnion,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ontology.ontotext.com/taxonomy/Concept
http://ontology.ontotext.com/taxonomy/TradeUnion,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ontology.ontotext.com/taxonomy/Agent
http://ontology.ontotext.com/taxonomy/TradeUnion,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ontology.ontotext.com/taxonomy/Organization
http://ontology.ontotext.com/taxonomy/TradeUnion,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.w3.org/2002/07/owl#Thing
http://ontology.ontotext.com/taxonomy/PopulatedPlace,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ontology.ontotext.com/taxonomy/Thing
http://ontology.ontotext.com/taxonomy/PopulatedPlace,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ontology.ontotext.com/taxonomy/Concept
http://ontology.ontotext.com/taxonomy/PopulatedPlace,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ontology.ontotext.com/taxonomy/Location
http://ontology.ontotext.com/taxonomy/PopulatedPlace,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.w3.org/2002/07/owl#Thing
http://ontology.ontotext.com/taxonomy/Building,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ontology.ontotext.com/taxonomy/Thing
http://ontology.ontotext.com/taxonomy/Building,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ontology.ontotext.com/taxonomy/Concept
http://ontology.ontotext.com/taxonomy/Building,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ontology.ontotext.com/taxonomy/Location
http://ontology.ontotext.com/taxonomy/Building,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.w3.org/2002/07/owl#Thing
http://ontology.ontotext.com/taxonomy/BodyOfWater,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ontology.ontotext.com/taxonomy/Thing
http://ontology.ontotext.com/taxonomy/BodyOfWater,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ontology.ontotext.com/taxonomy/Concept
http://ontology.ontotext.com/taxonomy/BodyOfWater,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ontology.ontotext.com/taxonomy/Location
http://ontology.ontotext.com/taxonomy/BodyOfWater,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.w3.org/2002/07/owl#Thing
http://ontology.ontotext.com/taxonomy/SportFacility,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ontology.ontotext.com/taxonomy/Thing
http://ontology.ontotext.com/taxonomy/SportFacility,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ontology.ontotext.com/taxonomy/Concept
http://ontology.ontotext.com/taxonomy/SportFacility,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ontology.ontotext.com/taxonomy/Location
http://ontology.ontotext.com/taxonomy/SportFacility,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.w3.org/2002/07/owl#Thing
http://ontology.ontotext.com/taxonomy/Infrastructure,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ontology.ontotext.com/taxonomy/Thing
http://ontology.ontotext.com/taxonomy/Infrastructure,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ontology.ontotext.com/taxonomy/Concept
http://ontology.ontotext.com/taxonomy/Infrastructure,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ontology.ontotext.com/taxonomy/Location
http://ontology.ontotext.com/taxonomy/Infrastructure,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.w3.org/2002/07/owl#Thing
http://ontology.ontotext.com/taxonomy/Mountain,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ontology.ontotext.com/taxonomy/Thing
http://ontology.ontotext.com/taxonomy/Mountain,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ontology.ontotext.com/taxonomy/Concept
http://ontology.ontotext.com/taxonomy/Mountain,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ontology.ontotext.com/taxonomy/Location
http://ontology.ontotext.com/taxonomy/Mountain,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.w3.org/2002/07/owl#Thing
http://ontology.ontotext.com/taxonomy/Work,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ontology.ontotext.com/taxonomy/Thing
http://ontology.ontotext.com/taxonomy/Work,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ontology.ontotext.com/taxonomy/Concept
http://ontology.ontotext.com/taxonomy/Work,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.w3.org/2002/07/owl#Thing
http://ontology.ontotext.com/taxonomy/MeanOfTransportation,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ontology.ontotext.com/taxonomy/Thing
http://ontology.ontotext.com/taxonomy/MeanOfTransportation,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ontology.ontotext.com/taxonomy/Concept
http://ontology.ontotext.com/taxonomy/MeanOfTransportation,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.w3.org/2002/07/owl#Thing
http://ontology.ontotext.com/taxonomy/MeanOfTransportation,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ontology.ontotext.com/taxonomy/Work
http://ontology.ontotext.com/taxonomy/Software,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ontology.ontotext.com/taxonomy/Thing
http://ontology.ontotext.com/taxonomy/Software,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ontology.ontotext.com/taxonomy/Concept
http://ontology.ontotext.com/taxonomy/Software,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.w3.org/2002/07/owl#Thing
http://ontology.ontotext.com/taxonomy/Software,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ontology.ontotext.com/taxonomy/Work
http://ontology.ontotext.com/taxonomy/Plant,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ontology.ontotext.com/taxonomy/Thing
http://ontology.ontotext.com/taxonomy/Plant,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ontology.ontotext.com/taxonomy/Concept
http://ontology.ontotext.com/taxonomy/Plant,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.w3.org/2002/07/owl#Thing
http://ontology.ontotext.com/taxonomy/Animal,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ontology.ontotext.com/taxonomy/Thing
http://ontology.ontotext.com/taxonomy/Animal,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ontology.ontotext.com/taxonomy/Concept
http://ontology.ontotext.com/taxonomy/Animal,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.w3.org/2002/07/owl#Thing
http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.w3.org/2000/01/rdf-schema#domain,http://www.w3.org/2000/01/rdf-schema#Class
http://www.w3.org/1999/02/22-rdf-syntax-ns#subject,http://www.w3.org/2000/01/rdf-schema#domain,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement
http://www.w3.org/1999/02/22-rdf-syntax-ns#predicate,http://www.w3.org/2000/01/rdf-schema#domain,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement
http://www.w3.org/1999/02/22-rdf-syntax-ns#object,http://www.w3.org/2000/01/rdf-schema#domain,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement
http://www.w3.org/1999/02/22-rdf-syntax-ns#first,http://www.w3.org/2000/01/rdf-schema#domain,http://www.w3.org/1999/02/22-rdf-syntax-ns#List
http://www.w3.org/1999/02/22-rdf-syntax-ns#rest,http://www.w3.org/2000/01/rdf-schema#domain,http://www.w3.org/1999/02/22-rdf-syntax-ns#List
http://ontology.ontotext.com/taxonomy/preferredLabel,http://www.w3.org/2000/01/rdf-schema#domain,http://ontology.ontotext.com/taxonomy/Thing
http://ontology.ontotext.com/taxonomy/alternativeLabel,http://www.w3.org/2000/01/rdf-schema#domain,http://ontology.ontotext.com/taxonomy/Thing
http://ontology.ontotext.com/taxonomy/picture,http://www.w3.org/2000/01/rdf-schema#domain,http://ontology.ontotext.com/taxonomy/Thing
http://ontology.ontotext.com/taxonomy/thumbnail,http://www.w3.org/2000/01/rdf-schema#domain,http://ontology.ontotext.com/taxonomy/Thing
http://ontology.ontotext.com/taxonomy/description,http://www.w3.org/2000/01/rdf-schema#domain,http://ontology.ontotext.com/taxonomy/Thing
http://ontology.ontotext.com/taxonomy/exactMatch,http://www.w3.org/2000/01/rdf-schema#domain,http://ontology.ontotext.com/taxonomy/Thing
http://ontology.ontotext.com/taxonomy/generated,http://www.w3.org/2000/01/rdf-schema#domain,http://ontology.ontotext.com/taxonomy/Relation
http://ontology.ontotext.com/publishing#featureName,http://www.w3.org/2000/01/rdf-schema#domain,http://ontology.ontotext.com/publishing#Feature
http://ontology.ontotext.com/publishing#featureValue,http://www.w3.org/2000/01/rdf-schema#domain,http://ontology.ontotext.com/publishing#Feature
http://ontology.ontotext.com/publishing#hasInstance,http://www.w3.org/2000/01/rdf-schema#domain,http://ontology.ontotext.com/publishing#Mention
http://ontology.ontotext.com/publishing#hasClass,http://www.w3.org/2000/01/rdf-schema#domain,http://ontology.ontotext.com/publishing#Mention
http://ontology.ontotext.com/publishing#annotationType,http://www.w3.org/2000/01/rdf-schema#domain,http://ontology.ontotext.com/publishing#Mention
http://ontology.ontotext.com/publishing#annotationString,http://www.w3.org/2000/01/rdf-schema#domain,http://ontology.ontotext.com/publishing#Mention
http://ontology.ontotext.com/publishing#mentionScore,http://www.w3.org/2000/01/rdf-schema#domain,http://ontology.ontotext.com/publishing#Mention
http://ontology.ontotext.com/publishing#startOffset,http://www.w3.org/2000/01/rdf-schema#domain,http://ontology.ontotext.com/publishing#TextMention
http://ontology.ontotext.com/publishing#endOffset,http://www.w3.org/2000/01/rdf-schema#domain,http://ontology.ontotext.com/publishing#TextMention
http://ontology.ontotext.com/publishing#title,http://www.w3.org/2000/01/rdf-schema#domain,http://ontology.ontotext.com/publishing#Asset
http://ontology.ontotext.com/publishing#author,http://www.w3.org/2000/01/rdf-schema#domain,http://ontology.ontotext.com/publishing#Asset
http://ontology.ontotext.com/publishing#source,http://www.w3.org/2000/01/rdf-schema#domain,http://ontology.ontotext.com/publishing#Asset
http://ontology.ontotext.com/publishing#creationDate,http://www.w3.org/2000/01/rdf-schema#domain,http://ontology.ontotext.com/publishing#Asset
http://ontology.ontotext.com/publishing#content,http://www.w3.org/2000/01/rdf-schema#domain,http://ontology.ontotext.com/publishing#Asset
http://ontology.ontotext.com/publishing#customFeature,http://www.w3.org/2000/01/rdf-schema#domain,http://ontology.ontotext.com/publishing#Asset
http://ontology.ontotext.com/publishing#summary,http://www.w3.org/2000/01/rdf-schema#domain,http://ontology.ontotext.com/publishing#Document
http://ontology.ontotext.com/publishing#containsMention,http://www.w3.org/2000/01/rdf-schema#domain,http://ontology.ontotext.com/publishing#Document
http://ontology.ontotext.com/publishing#originalUrl,http://www.w3.org/2000/01/rdf-schema#domain,http://ontology.ontotext.com/publishing#Document
http://ontology.ontotext.com/publishing#hasCategory,http://www.w3.org/2000/01/rdf-schema#domain,http://ontology.ontotext.com/publishing#Document
http://ontology.ontotext.com/publishing#hasImage,http://www.w3.org/2000/01/rdf-schema#domain,http://ontology.ontotext.com/publishing#PresentableDocument
http://ontology.ontotext.com/publishing#hasVideo,http://www.w3.org/2000/01/rdf-schema#domain,http://ontology.ontotext.com/publishing#PresentableDocument
http://ontology.ontotext.com/publishing#hasDocument,http://www.w3.org/2000/01/rdf-schema#domain,http://ontology.ontotext.com/publishing#DocumentCluster
http://ontology.ontotext.com/publishing#mostRepresentativeDocument,http://www.w3.org/2000/01/rdf-schema#domain,http://ontology.ontotext.com/publishing#DocumentCluster
http://ontology.ontotext.com/publishing#articlesCount,http://www.w3.org/2000/01/rdf-schema#domain,http://ontology.ontotext.com/publishing#DocumentCluster
http://ontology.ontotext.com/publishing#clusterStartDate,http://www.w3.org/2000/01/rdf-schema#domain,http://ontology.ontotext.com/publishing#DocumentCluster
http://ontology.ontotext.com/publishing#clusterEndDate,http://www.w3.org/2000/01/rdf-schema#domain,http://ontology.ontotext.com/publishing#DocumentCluster
http://ontology.ontotext.com/publishing#hasChannel,http://www.w3.org/2000/01/rdf-schema#domain,http://ontology.ontotext.com/publishing#ProfileInformation
http://ontology.ontotext.com/publishing#hasUser,http://www.w3.org/2000/01/rdf-schema#domain,http://ontology.ontotext.com/publishing#ProfileInformation
http://ontology.ontotext.com/publishing#hasConstraint,http://www.w3.org/2000/01/rdf-schema#domain,http://ontology.ontotext.com/publishing#Channel
http://ontology.ontotext.com/publishing#channelIndex,http://www.w3.org/2000/01/rdf-schema#domain,http://ontology.ontotext.com/publishing#Channel
http://ontology.ontotext.com/publishing#hasEntitySource,http://www.w3.org/2000/01/rdf-schema#domain,http://www.w3.org/2002/07/owl#Thing
http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.w3.org/2000/01/rdf-schema#range,http://www.w3.org/2000/01/rdf-schema#Class
http://www.w3.org/2000/01/rdf-schema#domain,http://www.w3.org/2000/01/rdf-schema#range,http://www.w3.org/2000/01/rdf-schema#Class
http://www.w3.org/2000/01/rdf-schema#range,http://www.w3.org/2000/01/rdf-schema#range,http://www.w3.org/2000/01/rdf-schema#Class
http://www.w3.org/1999/02/22-rdf-syntax-ns#rest,http://www.w3.org/2000/01/rdf-schema#range,http://www.w3.org/1999/02/22-rdf-syntax-ns#List
http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2000/01/rdf-schema#range,http://www.w3.org/2000/01/rdf-schema#Literal
http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2000/01/rdf-schema#range,http://www.w3.org/2000/01/rdf-schema#Literal
http://ontology.ontotext.com/taxonomy/preferredLabel,http://www.w3.org/2000/01/rdf-schema#range,http://www.w3.org/2001/XMLSchema#string
http://ontology.ontotext.com/taxonomy/alternativeLabel,http://www.w3.org/2000/01/rdf-schema#range,http://www.w3.org/2001/XMLSchema#string
http://ontology.ontotext.com/taxonomy/picture,http://www.w3.org/2000/01/rdf-schema#range,http://www.w3.org/2001/XMLSchema#string
http://ontology.ontotext.com/taxonomy/thumbnail,http://www.w3.org/2000/01/rdf-schema#range,http://www.w3.org/2001/XMLSchema#string
http://ontology.ontotext.com/taxonomy/description,http://www.w3.org/2000/01/rdf-schema#range,http://www.w3.org/2001/XMLSchema#string
http://ontology.ontotext.com/taxonomy/exactMatch,http://www.w3.org/2000/01/rdf-schema#range,http://ontology.ontotext.com/taxonomy/Thing
http://ontology.ontotext.com/taxonomy/generated,http://www.w3.org/2000/01/rdf-schema#range,http://www.w3.org/2001/XMLSchema#boolean
http://ontology.ontotext.com/publishing#featureName,http://www.w3.org/2000/01/rdf-schema#range,http://www.w3.org/2001/XMLSchema#string
http://ontology.ontotext.com/publishing#hasInstance,http://www.w3.org/2000/01/rdf-schema#range,http://www.w3.org/2002/07/owl#Thing
http://ontology.ontotext.com/publishing#hasClass,http://www.w3.org/2000/01/rdf-schema#range,http://www.w3.org/2002/07/owl#Class
http://ontology.ontotext.com/publishing#annotationType,http://www.w3.org/2000/01/rdf-schema#range,http://www.w3.org/2001/XMLSchema#string
http://ontology.ontotext.com/publishing#annotationString,http://www.w3.org/2000/01/rdf-schema#range,http://www.w3.org/2001/XMLSchema#string
http://ontology.ontotext.com/publishing#mentionScore,http://www.w3.org/2000/01/rdf-schema#range,http://www.w3.org/2001/XMLSchema#double
http://ontology.ontotext.com/publishing#startOffset,http://www.w3.org/2000/01/rdf-schema#range,http://www.w3.org/2001/XMLSchema#long
http://ontology.ontotext.com/publishing#endOffset,http://www.w3.org/2000/01/rdf-schema#range,http://www.w3.org/2001/XMLSchema#long
http://ontology.ontotext.com/publishing#title,http://www.w3.org/2000/01/rdf-schema#range,http://www.w3.org/2001/XMLSchema#string
http://ontology.ontotext.com/publishing#author,http://www.w3.org/2000/01/rdf-schema#range,http://www.w3.org/2001/XMLSchema#string
http://ontology.ontotext.com/publishing#source,http://www.w3.org/2000/01/rdf-schema#range,http://www.w3.org/2001/XMLSchema#string
http://ontology.ontotext.com/publishing#creationDate,http://www.w3.org/2000/01/rdf-schema#range,http://www.w3.org/2001/XMLSchema#dateTime
http://ontology.ontotext.com/publishing#customFeature,http://www.w3.org/2000/01/rdf-schema#range,http://ontology.ontotext.com/publishing#Feature
http://ontology.ontotext.com/publishing#summary,http://www.w3.org/2000/01/rdf-schema#range,http://www.w3.org/2001/XMLSchema#string
http://ontology.ontotext.com/publishing#containsMention,http://www.w3.org/2000/01/rdf-schema#range,http://ontology.ontotext.com/publishing#TextMention
http://ontology.ontotext.com/publishing#originalUrl,http://www.w3.org/2000/01/rdf-schema#range,http://www.w3.org/2001/XMLSchema#string
http://ontology.ontotext.com/publishing#hasCategory,http://www.w3.org/2000/01/rdf-schema#range,http://ontology.ontotext.com/publishing#Category
http://ontology.ontotext.com/publishing#hasImage,http://www.w3.org/2000/01/rdf-schema#range,http://ontology.ontotext.com/publishing#Image
http://ontology.ontotext.com/publishing#hasVideo,http://www.w3.org/2000/01/rdf-schema#range,http://ontology.ontotext.com/publishing#Video
http://ontology.ontotext.com/publishing#hasDocument,http://www.w3.org/2000/01/rdf-schema#range,http://ontology.ontotext.com/publishing#Document
http://ontology.ontotext.com/publishing#mostRepresentativeDocument,http://www.w3.org/2000/01/rdf-schema#range,http://ontology.ontotext.com/publishing#Document
http://ontology.ontotext.com/publishing#articlesCount,http://www.w3.org/2000/01/rdf-schema#range,http://www.w3.org/2001/XMLSchema#integer
http://ontology.ontotext.com/publishing#clusterStartDate,http://www.w3.org/2000/01/rdf-schema#range,http://www.w3.org/2001/XMLSchema#dateTime
http://ontology.ontotext.com/publishing#clusterEndDate,http://www.w3.org/2000/01/rdf-schema#range,http://www.w3.org/2001/XMLSchema#dateTime
http://ontology.ontotext.com/publishing#hasChannel,http://www.w3.org/2000/01/rdf-schema#range,http://ontology.ontotext.com/publishing#Channel
http://ontology.ontotext.com/publishing#hasUser,http://www.w3.org/2000/01/rdf-schema#range,http://www.w3.org/2001/XMLSchema#string
http://ontology.ontotext.com/publishing#hasConstraint,http://www.w3.org/2000/01/rdf-schema#range,http://www.w3.org/2002/07/owl#Thing
http://ontology.ontotext.com/publishing#channelIndex,http://www.w3.org/2000/01/rdf-schema#range,http://www.w3.org/2001/XMLSchema#integer
http://ontology.ontotext.com/publishing#hasEntitySource,http://www.w3.org/2000/01/rdf-schema#range,http://ontology.ontotext.com/publishing#EntitySource
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://proton.semanticweb.org/protonsys#transitiveOver,http://www.w3.org/2000/01/rdf-schema#subClassOf
http://www.w3.org/2000/01/rdf-schema#subPropertyOf,http://proton.semanticweb.org/protonsys#transitiveOver,http://www.w3.org/2000/01/rdf-schema#subPropertyOf
http://www.w3.org/2000/01/rdf-schema#subClassOf,http://proton.semanticweb.org/protonsys#transitiveOver,http://www.w3.org/2000/01/rdf-schema#subClassOf
http://www.w3.org/2002/07/owl#equivalentProperty,http://proton.semanticweb.org/protonsys#transitiveOver,http://www.w3.org/2002/07/owl#equivalentProperty
http://www.w3.org/2002/07/owl#equivalentClass,http://proton.semanticweb.org/protonsys#transitiveOver,http://www.w3.org/2002/07/owl#equivalentClass
http://www.w3.org/2002/07/owl#equivalentProperty,http://www.w3.org/2002/07/owl#inverseOf,http://www.w3.org/2002/07/owl#equivalentProperty
http://www.w3.org/2002/07/owl#equivalentClass,http://www.w3.org/2002/07/owl#inverseOf,http://www.w3.org/2002/07/owl#equivalentClass
http://www.w3.org/2002/07/owl#inverseOf,http://www.w3.org/2002/07/owl#inverseOf,http://www.w3.org/2002/07/owl#inverseOf
http://www.w3.org/2002/07/owl#differentFrom,http://www.w3.org/2002/07/owl#inverseOf,http://www.w3.org/2002/07/owl#differentFrom
http://ontology.ontotext.com/taxonomy/alternativeLabel,http://www.w3.org/2000/01/rdf-schema#comment,Constructed from wiki-page-redirects in dbpedia.
http://ontology.ontotext.com/taxonomy/generated,http://www.w3.org/2000/01/rdf-schema#comment,"
    Specifies whether the relation was generated from document or extracted from the KB.
  "
http://ontology.ontotext.com/taxonomy/startTime,http://www.w3.org/2000/01/rdf-schema#comment,"Indicates the time an item begins to exist or a statement starts being valid, usually used as a qualifier"
http://ontology.ontotext.com/taxonomy/endTime,http://www.w3.org/2000/01/rdf-schema#comment,Indicates the time an item ceases to exist or a statement stops being valid
http://ontology.ontotext.com/taxonomy/pointInTime,http://www.w3.org/2000/01/rdf-schema#comment,"Time and date something took place, existed or a statement was true"
http://ontology.ontotext.com/taxonomy/eventTime,http://www.w3.org/2000/01/rdf-schema#comment,"Time and date something took place, existed or a statement was true"
http://ontology.ontotext.com/taxonomy/operatingSystem,http://www.w3.org/2000/01/rdf-schema#comment,Operating system (OS) on which a software works; OS installed on hardware.
http://ontology.ontotext.com/taxonomy/programmingLanguage,http://www.w3.org/2000/01/rdf-schema#comment,The programming language(s) in which the software is developed
http://ontology.ontotext.com/taxonomy/author,http://www.w3.org/2000/01/rdf-schema#comment,main creator(s) of a written work
http://ontology.ontotext.com/taxonomy/of,http://www.w3.org/2000/01/rdf-schema#comment,qualifiers stating that a statement applies within the scope of a particular item
http://ontology.ontotext.com/taxonomy/gender,http://www.w3.org/2000/01/rdf-schema#comment,Sexual identity of the subject
http://ontology.ontotext.com/taxonomy/dateOfBirth,http://www.w3.org/2000/01/rdf-schema#comment,Date on which the subject was born
http://ontology.ontotext.com/taxonomy/dateOfDeath,http://www.w3.org/2000/01/rdf-schema#comment,Date on which the subject died
http://ontology.ontotext.com/taxonomy/placeOfBirth,http://www.w3.org/2000/01/rdf-schema#comment,"The most specific known (e.g. city instead of country, or hospital instead of city)"
http://ontology.ontotext.com/taxonomy/placeOfDeath,http://www.w3.org/2000/01/rdf-schema#comment,"The most specific known (e.g. city instead of country, or hospital instead of city)"
http://ontology.ontotext.com/taxonomy/countryOfCitizenship,http://www.w3.org/2000/01/rdf-schema#comment,The object is a country that recognizes the subject as its citizen
http://ontology.ontotext.com/taxonomy/occupation,http://www.w3.org/2000/01/rdf-schema#comment,Occupation of a person
http://ontology.ontotext.com/taxonomy/fieldOfWork,http://www.w3.org/2000/01/rdf-schema#comment,"Fields of work related to this item (physics, history). "
http://ontology.ontotext.com/taxonomy/positionHeld,http://www.w3.org/2000/01/rdf-schema#comment,Subject currently or formerly holds the object position or public office
http://ontology.ontotext.com/taxonomy/coatOfArmsImage,http://www.w3.org/2000/01/rdf-schema#comment,Image of the item's coat of arms
