s,p,o
http://dbpedia.org/ontology/DartsPlayer,http://www.w3.org/2000/01/rdf-schema#label,darter
http://dbpedia.org/ontology/DartsPlayer,http://www.w3.org/2000/01/rdf-schema#label,다트 선수
http://dbpedia.org/ontology/Architect,http://www.w3.org/2000/01/rdf-schema#label,uaslathaí
http://dbpedia.org/ontology/Architect,http://www.w3.org/2000/01/rdf-schema#label,Architekt
http://dbpedia.org/ontology/Architect,http://www.w3.org/2000/01/rdf-schema#label,architect
http://dbpedia.org/ontology/Architect,http://www.w3.org/2000/01/rdf-schema#label,αρχιτέκτονας
http://dbpedia.org/ontology/Architect,http://www.w3.org/2000/01/rdf-schema#label,建築士
http://dbpedia.org/ontology/Architect,http://www.w3.org/2000/01/rdf-schema#label,architect
http://dbpedia.org/ontology/Architect,http://www.w3.org/2000/01/rdf-schema#label,architetto
http://dbpedia.org/ontology/Architect,http://www.w3.org/2000/01/rdf-schema#label,건축가
http://dbpedia.org/ontology/Architect,http://www.w3.org/2000/01/rdf-schema#label,architecte
http://dbpedia.org/ontology/Architect,http://www.w3.org/2000/01/rdf-schema#label,arquitecto
http://dbpedia.org/ontology/Globularswarm,http://www.w3.org/2000/01/rdf-schema#label,Globular Swarm
http://dbpedia.org/ontology/Globularswarm,http://www.w3.org/2000/01/rdf-schema#label,globulaire zwerm (cluster)
http://dbpedia.org/ontology/Globularswarm,http://www.w3.org/2000/01/rdf-schema#label,Kugelschwarm
http://dbpedia.org/ontology/Globularswarm,http://www.w3.org/2000/01/rdf-schema#label,Σφαιρωτό σμήνος
http://dbpedia.org/ontology/HandballLeague,http://www.w3.org/2000/01/rdf-schema#label,Handball-Liga
http://dbpedia.org/ontology/HandballLeague,http://www.w3.org/2000/01/rdf-schema#label,handball league
http://dbpedia.org/ontology/HandballLeague,http://www.w3.org/2000/01/rdf-schema#label,Ομοσπονδία Χειροσφαίρισης
http://dbpedia.org/ontology/HandballLeague,http://www.w3.org/2000/01/rdf-schema#label,handbal competitie
http://dbpedia.org/ontology/HandballLeague,http://www.w3.org/2000/01/rdf-schema#label,ligue de handball
http://dbpedia.org/ontology/Dog,http://www.w3.org/2000/01/rdf-schema#label,Hund
http://dbpedia.org/ontology/Dog,http://www.w3.org/2000/01/rdf-schema#label,dog
http://dbpedia.org/ontology/Dog,http://www.w3.org/2000/01/rdf-schema#label,σκύλος
http://dbpedia.org/ontology/Dog,http://www.w3.org/2000/01/rdf-schema#label,イヌ
http://dbpedia.org/ontology/Dog,http://www.w3.org/2000/01/rdf-schema#label,hond
http://dbpedia.org/ontology/Dog,http://www.w3.org/2000/01/rdf-schema#label,개
http://dbpedia.org/ontology/Dog,http://www.w3.org/2000/01/rdf-schema#label,chien
http://dbpedia.org/ontology/Dog,http://www.w3.org/2000/01/rdf-schema#label,madra
http://dbpedia.org/ontology/PoliticalFunction,http://www.w3.org/2000/01/rdf-schema#label,political function
http://dbpedia.org/ontology/PoliticalFunction,http://www.w3.org/2000/01/rdf-schema#label,politische Funktion
http://dbpedia.org/ontology/PoliticalFunction,http://www.w3.org/2000/01/rdf-schema#label,fonction politique
http://dbpedia.org/ontology/PoliticalFunction,http://www.w3.org/2000/01/rdf-schema#label,politieke functie
http://dbpedia.org/ontology/ElectricalSubstation,http://www.w3.org/2000/01/rdf-schema#label,electrical substation
http://dbpedia.org/ontology/ElectricalSubstation,http://www.w3.org/2000/01/rdf-schema#label,transformatorhuisje
http://dbpedia.org/ontology/ElectricalSubstation,http://www.w3.org/2000/01/rdf-schema#label,Transformatorenstation
http://dbpedia.org/ontology/Atoll,http://www.w3.org/2000/01/rdf-schema#label,Atoll
http://dbpedia.org/ontology/Atoll,http://www.w3.org/2000/01/rdf-schema#label,atoll
http://dbpedia.org/ontology/Atoll,http://www.w3.org/2000/01/rdf-schema#label,ατόλη
http://dbpedia.org/ontology/Atoll,http://www.w3.org/2000/01/rdf-schema#label,環礁
http://dbpedia.org/ontology/Atoll,http://www.w3.org/2000/01/rdf-schema#label,atol
http://dbpedia.org/ontology/Atoll,http://www.w3.org/2000/01/rdf-schema#label,atollo
http://dbpedia.org/ontology/Atoll,http://www.w3.org/2000/01/rdf-schema#label,환초
http://dbpedia.org/ontology/Atoll,http://www.w3.org/2000/01/rdf-schema#label,atoll
http://dbpedia.org/ontology/Motorcycle,http://www.w3.org/2000/01/rdf-schema#label,Motorrad
http://dbpedia.org/ontology/Motorcycle,http://www.w3.org/2000/01/rdf-schema#label,motorcycle
http://dbpedia.org/ontology/Motorcycle,http://www.w3.org/2000/01/rdf-schema#label,μοτοσυκλέτα
http://dbpedia.org/ontology/Motorcycle,http://www.w3.org/2000/01/rdf-schema#label,motorfiets
http://dbpedia.org/ontology/Motorcycle,http://www.w3.org/2000/01/rdf-schema#label,motocicletta
http://dbpedia.org/ontology/Motorcycle,http://www.w3.org/2000/01/rdf-schema#label,moto
http://dbpedia.org/ontology/Motorcycle,http://www.w3.org/2000/01/rdf-schema#label,gluaisrothar
http://dbpedia.org/ontology/Divorce,http://www.w3.org/2000/01/rdf-schema#label,Trennung
http://dbpedia.org/ontology/Divorce,http://www.w3.org/2000/01/rdf-schema#label,divorce
http://dbpedia.org/ontology/Divorce,http://www.w3.org/2000/01/rdf-schema#label,διαζύγιο
http://dbpedia.org/ontology/Divorce,http://www.w3.org/2000/01/rdf-schema#label,離婚
http://dbpedia.org/ontology/Divorce,http://www.w3.org/2000/01/rdf-schema#label,scheiding
http://dbpedia.org/ontology/Divorce,http://www.w3.org/2000/01/rdf-schema#label,divorce
http://dbpedia.org/ontology/Divorce,http://www.w3.org/2000/01/rdf-schema#label,colscaradh
http://dbpedia.org/ontology/Port,http://www.w3.org/2000/01/rdf-schema#label,Hafen
http://dbpedia.org/ontology/Port,http://www.w3.org/2000/01/rdf-schema#label,Port
http://dbpedia.org/ontology/Port,http://www.w3.org/2000/01/rdf-schema#label,港湾
http://dbpedia.org/ontology/Port,http://www.w3.org/2000/01/rdf-schema#label,haven
http://dbpedia.org/ontology/Port,http://www.w3.org/2000/01/rdf-schema#label,Port
http://dbpedia.org/ontology/Port,http://www.w3.org/2000/01/rdf-schema#label,caladh
http://dbpedia.org/ontology/NetballPlayer,http://www.w3.org/2000/01/rdf-schema#label,giocatore di netball
http://dbpedia.org/ontology/NetballPlayer,http://www.w3.org/2000/01/rdf-schema#label,netball player
http://dbpedia.org/ontology/NetballPlayer,http://www.w3.org/2000/01/rdf-schema#label,korfbalspeler
http://dbpedia.org/ontology/NetballPlayer,http://www.w3.org/2000/01/rdf-schema#label,Korbballspieler
http://dbpedia.org/ontology/Statistic,http://www.w3.org/2000/01/rdf-schema#label,statistisch
http://dbpedia.org/ontology/Statistic,http://www.w3.org/2000/01/rdf-schema#label,statistic
http://dbpedia.org/ontology/Statistic,http://www.w3.org/2000/01/rdf-schema#label,στατιστική
http://dbpedia.org/ontology/Statistic,http://www.w3.org/2000/01/rdf-schema#label,statistisch
http://dbpedia.org/ontology/Statistic,http://www.w3.org/2000/01/rdf-schema#label,statistique
http://dbpedia.org/ontology/Statistic,http://www.w3.org/2000/01/rdf-schema#label,staitistic
http://dbpedia.org/ontology/Prefecture,http://www.w3.org/2000/01/rdf-schema#label,Präfektur
http://dbpedia.org/ontology/Prefecture,http://www.w3.org/2000/01/rdf-schema#label,prefecture
http://dbpedia.org/ontology/Prefecture,http://www.w3.org/2000/01/rdf-schema#label,νομαρχία
http://dbpedia.org/ontology/Prefecture,http://www.w3.org/2000/01/rdf-schema#label,県
http://dbpedia.org/ontology/Prefecture,http://www.w3.org/2000/01/rdf-schema#label,prefectuur
http://dbpedia.org/ontology/Prefecture,http://www.w3.org/2000/01/rdf-schema#label,préfecture
http://dbpedia.org/ontology/SpaceMission,http://www.w3.org/2000/01/rdf-schema#label,Weltraummission
http://dbpedia.org/ontology/SpaceMission,http://www.w3.org/2000/01/rdf-schema#label,space mission
http://dbpedia.org/ontology/SpaceMission,http://www.w3.org/2000/01/rdf-schema#label,διαστημική αποστολή
http://dbpedia.org/ontology/SpaceMission,http://www.w3.org/2000/01/rdf-schema#label,ruimtemissie
http://dbpedia.org/ontology/SpaceMission,http://www.w3.org/2000/01/rdf-schema#label,우주 임무
http://dbpedia.org/ontology/SpaceMission,http://www.w3.org/2000/01/rdf-schema#label,mission spatiale
http://dbpedia.org/ontology/SpaceMission,http://www.w3.org/2000/01/rdf-schema#label,misean spáís
http://dbpedia.org/ontology/SpaceMission,http://www.w3.org/2000/01/rdf-schema#label,misión espacial
http://dbpedia.org/ontology/RailwayLine,http://www.w3.org/2000/01/rdf-schema#label,Eisenbahnlinie
http://dbpedia.org/ontology/RailwayLine,http://www.w3.org/2000/01/rdf-schema#label,railway line
http://dbpedia.org/ontology/RailwayLine,http://www.w3.org/2000/01/rdf-schema#label,σιδηρόδρομος
http://dbpedia.org/ontology/RailwayLine,http://www.w3.org/2000/01/rdf-schema#label,spoorlijn
http://dbpedia.org/ontology/RailwayLine,http://www.w3.org/2000/01/rdf-schema#label,líne iarnróid
http://dbpedia.org/ontology/Sound,http://www.w3.org/2000/01/rdf-schema#label,Lied
http://dbpedia.org/ontology/Sound,http://www.w3.org/2000/01/rdf-schema#label,sound
http://dbpedia.org/ontology/Sound,http://www.w3.org/2000/01/rdf-schema#label,ήχος
http://dbpedia.org/ontology/Sound,http://www.w3.org/2000/01/rdf-schema#label,音
http://dbpedia.org/ontology/Sound,http://www.w3.org/2000/01/rdf-schema#label,geluid
http://dbpedia.org/ontology/Sound,http://www.w3.org/2000/01/rdf-schema#label,fuaim
http://dbpedia.org/ontology/CyclingCompetition,http://www.w3.org/2000/01/rdf-schema#label,Radrennen
http://dbpedia.org/ontology/CyclingCompetition,http://www.w3.org/2000/01/rdf-schema#label,cycling competition
http://dbpedia.org/ontology/CyclingCompetition,http://www.w3.org/2000/01/rdf-schema#label,διαγωνισμός ποδηλασίας
http://dbpedia.org/ontology/CyclingCompetition,http://www.w3.org/2000/01/rdf-schema#label,wielercompetitie
http://dbpedia.org/ontology/CyclingCompetition,http://www.w3.org/2000/01/rdf-schema#label,gara ciclistica
http://dbpedia.org/ontology/CyclingCompetition,http://www.w3.org/2000/01/rdf-schema#label,사이클 대회
http://dbpedia.org/ontology/CyclingCompetition,http://www.w3.org/2000/01/rdf-schema#label,Prueba ciclista
http://dbpedia.org/ontology/Street,http://www.w3.org/2000/01/rdf-schema#label,Straße
http://dbpedia.org/ontology/Street,http://www.w3.org/2000/01/rdf-schema#label,street
http://dbpedia.org/ontology/Street,http://www.w3.org/2000/01/rdf-schema#label,Οδός
http://dbpedia.org/ontology/Street,http://www.w3.org/2000/01/rdf-schema#label,ストリート
http://dbpedia.org/ontology/Street,http://www.w3.org/2000/01/rdf-schema#label,rue
http://dbpedia.org/ontology/Street,http://www.w3.org/2000/01/rdf-schema#label,straat
http://dbpedia.org/ontology/Street,http://www.w3.org/2000/01/rdf-schema#label,sráid
http://dbpedia.org/ontology/Monastery,http://www.w3.org/2000/01/rdf-schema#label,Kloster
http://dbpedia.org/ontology/Monastery,http://www.w3.org/2000/01/rdf-schema#label,monastery
http://dbpedia.org/ontology/Monastery,http://www.w3.org/2000/01/rdf-schema#label,μοναστήρι
http://dbpedia.org/ontology/Monastery,http://www.w3.org/2000/01/rdf-schema#label,僧院
http://dbpedia.org/ontology/Monastery,http://www.w3.org/2000/01/rdf-schema#label,klooster
http://dbpedia.org/ontology/Monastery,http://www.w3.org/2000/01/rdf-schema#label,monestir
http://dbpedia.org/ontology/Monastery,http://www.w3.org/2000/01/rdf-schema#label,monastère
http://dbpedia.org/ontology/Monastery,http://www.w3.org/2000/01/rdf-schema#label,klasztor
http://dbpedia.org/ontology/Monastery,http://www.w3.org/2000/01/rdf-schema#label,mainistir
http://dbpedia.org/ontology/RailwayTunnel,http://www.w3.org/2000/01/rdf-schema#label,Eisenbahntunnel
http://dbpedia.org/ontology/RailwayTunnel,http://www.w3.org/2000/01/rdf-schema#label,railway tunnel
http://dbpedia.org/ontology/RailwayTunnel,http://www.w3.org/2000/01/rdf-schema#label,σιδηροδρομική σήραγγα
http://dbpedia.org/ontology/RailwayTunnel,http://www.w3.org/2000/01/rdf-schema#label,spoorwegtunnel
http://dbpedia.org/ontology/RailwayTunnel,http://www.w3.org/2000/01/rdf-schema#label,tollán iarnróid
http://dbpedia.org/ontology/CardGame,http://www.w3.org/2000/01/rdf-schema#label,card game
http://dbpedia.org/ontology/CardGame,http://www.w3.org/2000/01/rdf-schema#label,kaartspel
http://dbpedia.org/ontology/CardGame,http://www.w3.org/2000/01/rdf-schema#label,Kartenspiel
http://dbpedia.org/ontology/CardGame,http://www.w3.org/2000/01/rdf-schema#label,juego de cartas
http://dbpedia.org/ontology/Senator,http://www.w3.org/2000/01/rdf-schema#label,Senator
http://dbpedia.org/ontology/Senator,http://www.w3.org/2000/01/rdf-schema#label,senator
http://dbpedia.org/ontology/Senator,http://www.w3.org/2000/01/rdf-schema#label,γερουσιαστής
http://dbpedia.org/ontology/Senator,http://www.w3.org/2000/01/rdf-schema#label,上院議員
http://dbpedia.org/ontology/Senator,http://www.w3.org/2000/01/rdf-schema#label,senator
http://dbpedia.org/ontology/Senator,http://www.w3.org/2000/01/rdf-schema#label,sénateur
http://dbpedia.org/ontology/Senator,http://www.w3.org/2000/01/rdf-schema#label,seanadóir
http://dbpedia.org/ontology/Senator,http://www.w3.org/2000/01/rdf-schema#label,senador
http://dbpedia.org/ontology/ChemicalElement,http://www.w3.org/2000/01/rdf-schema#label,chemisches Element
http://dbpedia.org/ontology/ChemicalElement,http://www.w3.org/2000/01/rdf-schema#label,chemical element
http://dbpedia.org/ontology/ChemicalElement,http://www.w3.org/2000/01/rdf-schema#label,χημικό στοιχείο
http://dbpedia.org/ontology/ChemicalElement,http://www.w3.org/2000/01/rdf-schema#label,元素
http://dbpedia.org/ontology/ChemicalElement,http://www.w3.org/2000/01/rdf-schema#label,chemisch element
http://dbpedia.org/ontology/ChemicalElement,http://www.w3.org/2000/01/rdf-schema#label,elemento chimico
http://dbpedia.org/ontology/ChemicalElement,http://www.w3.org/2000/01/rdf-schema#label,원소
http://dbpedia.org/ontology/ChemicalElement,http://www.w3.org/2000/01/rdf-schema#label,élément chimique
http://dbpedia.org/ontology/Diploma,http://www.w3.org/2000/01/rdf-schema#label,Diplom
http://dbpedia.org/ontology/Diploma,http://www.w3.org/2000/01/rdf-schema#label,diploma
http://dbpedia.org/ontology/Diploma,http://www.w3.org/2000/01/rdf-schema#label,δίπλωμα
http://dbpedia.org/ontology/Diploma,http://www.w3.org/2000/01/rdf-schema#label,卒業証明書
http://dbpedia.org/ontology/Diploma,http://www.w3.org/2000/01/rdf-schema#label,diploma
http://dbpedia.org/ontology/Diploma,http://www.w3.org/2000/01/rdf-schema#label,diplôme
http://dbpedia.org/ontology/Diploma,http://www.w3.org/2000/01/rdf-schema#label,dioplóma
http://dbpedia.org/ontology/GivenName,http://www.w3.org/2000/01/rdf-schema#label,όνομα
http://dbpedia.org/ontology/GivenName,http://www.w3.org/2000/01/rdf-schema#label,Vorname
http://dbpedia.org/ontology/GivenName,http://www.w3.org/2000/01/rdf-schema#label,given name
http://dbpedia.org/ontology/GivenName,http://www.w3.org/2000/01/rdf-schema#label,名
http://dbpedia.org/ontology/GivenName,http://www.w3.org/2000/01/rdf-schema#label,voornaam
http://dbpedia.org/ontology/GivenName,http://www.w3.org/2000/01/rdf-schema#label,prénom
http://dbpedia.org/ontology/GivenName,http://www.w3.org/2000/01/rdf-schema#label,imię
http://dbpedia.org/ontology/GivenName,http://www.w3.org/2000/01/rdf-schema#label,céadainm
http://dbpedia.org/ontology/Artery,http://www.w3.org/2000/01/rdf-schema#label,Arterie
http://dbpedia.org/ontology/Artery,http://www.w3.org/2000/01/rdf-schema#label,artery
http://dbpedia.org/ontology/Artery,http://www.w3.org/2000/01/rdf-schema#label,αρτηρία
http://dbpedia.org/ontology/Artery,http://www.w3.org/2000/01/rdf-schema#label,動脈
http://dbpedia.org/ontology/Artery,http://www.w3.org/2000/01/rdf-schema#label,slagader
http://dbpedia.org/ontology/Artery,http://www.w3.org/2000/01/rdf-schema#label,arteria
http://dbpedia.org/ontology/Artery,http://www.w3.org/2000/01/rdf-schema#label,동맥
http://dbpedia.org/ontology/Artery,http://www.w3.org/2000/01/rdf-schema#label,artère
http://dbpedia.org/ontology/Artery,http://www.w3.org/2000/01/rdf-schema#label,tętnica
http://dbpedia.org/ontology/Artery,http://www.w3.org/2000/01/rdf-schema#label,artaire
http://dbpedia.org/ontology/Bay,http://www.w3.org/2000/01/rdf-schema#label,Bucht
http://dbpedia.org/ontology/Bay,http://www.w3.org/2000/01/rdf-schema#label,baía
http://dbpedia.org/ontology/Bay,http://www.w3.org/2000/01/rdf-schema#label,bay
http://dbpedia.org/ontology/Bay,http://www.w3.org/2000/01/rdf-schema#label,湾
http://dbpedia.org/ontology/Bay,http://www.w3.org/2000/01/rdf-schema#label,baai
http://dbpedia.org/ontology/Bay,http://www.w3.org/2000/01/rdf-schema#label,baie
http://dbpedia.org/ontology/FieldHockeyLeague,http://www.w3.org/2000/01/rdf-schema#label,Feldhockey-Liga
http://dbpedia.org/ontology/FieldHockeyLeague,http://www.w3.org/2000/01/rdf-schema#label,field hockey league
http://dbpedia.org/ontology/FieldHockeyLeague,http://www.w3.org/2000/01/rdf-schema#label,πρωτάθλημα χόκεϊ επί χόρτου
http://dbpedia.org/ontology/FieldHockeyLeague,http://www.w3.org/2000/01/rdf-schema#label,hockeybond
http://dbpedia.org/ontology/FieldHockeyLeague,http://www.w3.org/2000/01/rdf-schema#label,ligue d'hockey sur gazon
http://dbpedia.org/ontology/Archipelago,http://www.w3.org/2000/01/rdf-schema#label,Archipel
http://dbpedia.org/ontology/Archipelago,http://www.w3.org/2000/01/rdf-schema#label,arquipélago
http://dbpedia.org/ontology/Archipelago,http://www.w3.org/2000/01/rdf-schema#label,archipelago
http://dbpedia.org/ontology/Archipelago,http://www.w3.org/2000/01/rdf-schema#label,αρχιπέλαγος
http://dbpedia.org/ontology/Archipelago,http://www.w3.org/2000/01/rdf-schema#label,多島海
http://dbpedia.org/ontology/Archipelago,http://www.w3.org/2000/01/rdf-schema#label,archipel
http://dbpedia.org/ontology/Archipelago,http://www.w3.org/2000/01/rdf-schema#label,archipel
http://dbpedia.org/ontology/Archipelago,http://www.w3.org/2000/01/rdf-schema#label,archipiélago
http://dbpedia.org/ontology/Competition,http://www.w3.org/2000/01/rdf-schema#label,comórtas
http://dbpedia.org/ontology/Competition,http://www.w3.org/2000/01/rdf-schema#label,Wettbewerb
http://dbpedia.org/ontology/Competition,http://www.w3.org/2000/01/rdf-schema#label,competition
http://dbpedia.org/ontology/Competition,http://www.w3.org/2000/01/rdf-schema#label,διαγωνισμός
http://dbpedia.org/ontology/Competition,http://www.w3.org/2000/01/rdf-schema#label,competitie
http://dbpedia.org/ontology/TennisTournament,http://www.w3.org/2000/01/rdf-schema#label,Tennisturnier
http://dbpedia.org/ontology/TennisTournament,http://www.w3.org/2000/01/rdf-schema#label,tennis tournament
http://dbpedia.org/ontology/TennisTournament,http://www.w3.org/2000/01/rdf-schema#label,Τουρνουά Τένις
http://dbpedia.org/ontology/TennisTournament,http://www.w3.org/2000/01/rdf-schema#label,テニストーナメント
http://dbpedia.org/ontology/TennisTournament,http://www.w3.org/2000/01/rdf-schema#label,tennis toernooi
http://dbpedia.org/ontology/TennisTournament,http://www.w3.org/2000/01/rdf-schema#label,torneo di tennis
http://dbpedia.org/ontology/TennisTournament,http://www.w3.org/2000/01/rdf-schema#label,comórtas leadóige
http://dbpedia.org/ontology/Synagogue,http://www.w3.org/2000/01/rdf-schema#label,Synagoge
http://dbpedia.org/ontology/Synagogue,http://www.w3.org/2000/01/rdf-schema#label,synagogue
http://dbpedia.org/ontology/Synagogue,http://www.w3.org/2000/01/rdf-schema#label,συναγωγή
http://dbpedia.org/ontology/Synagogue,http://www.w3.org/2000/01/rdf-schema#label,シナゴーグ
http://dbpedia.org/ontology/Synagogue,http://www.w3.org/2000/01/rdf-schema#label,synagoge
http://dbpedia.org/ontology/Synagogue,http://www.w3.org/2000/01/rdf-schema#label,synagogue
http://dbpedia.org/ontology/Synagogue,http://www.w3.org/2000/01/rdf-schema#label,synagoga
http://dbpedia.org/ontology/Synagogue,http://www.w3.org/2000/01/rdf-schema#label,sionagóg
http://dbpedia.org/ontology/Synagogue,http://www.w3.org/2000/01/rdf-schema#label,sinagoga
http://dbpedia.org/ontology/Project,http://www.w3.org/2000/01/rdf-schema#label,Projekt
http://dbpedia.org/ontology/Project,http://www.w3.org/2000/01/rdf-schema#label,project
http://dbpedia.org/ontology/Project,http://www.w3.org/2000/01/rdf-schema#label,σχέδιο
http://dbpedia.org/ontology/Project,http://www.w3.org/2000/01/rdf-schema#label,プロジェクト
http://dbpedia.org/ontology/Project,http://www.w3.org/2000/01/rdf-schema#label,project
http://dbpedia.org/ontology/Project,http://www.w3.org/2000/01/rdf-schema#label,projet
http://dbpedia.org/ontology/Project,http://www.w3.org/2000/01/rdf-schema#label,tionscadal
http://dbpedia.org/ontology/Project,http://www.w3.org/2000/01/rdf-schema#label,proyecto
http://dbpedia.org/ontology/FootballLeagueSeason,http://www.w3.org/2000/01/rdf-schema#label,Football Liga Saison
http://dbpedia.org/ontology/FootballLeagueSeason,http://www.w3.org/2000/01/rdf-schema#label,football league season
http://dbpedia.org/ontology/FootballLeagueSeason,http://www.w3.org/2000/01/rdf-schema#label,αγωνιστική περίοδος πρωταθλήματος ποδοσφαίρου
http://dbpedia.org/ontology/FootballLeagueSeason,http://www.w3.org/2000/01/rdf-schema#label,축구 대회 시즌
http://dbpedia.org/ontology/FootballLeagueSeason,http://www.w3.org/2000/01/rdf-schema#label,séasúr srath péile
http://dbpedia.org/ontology/Judge,http://www.w3.org/2000/01/rdf-schema#label,richter
http://dbpedia.org/ontology/Judge,http://www.w3.org/2000/01/rdf-schema#label,judge
http://dbpedia.org/ontology/Judge,http://www.w3.org/2000/01/rdf-schema#label,δικαστής
http://dbpedia.org/ontology/Judge,http://www.w3.org/2000/01/rdf-schema#label,裁判官
http://dbpedia.org/ontology/Judge,http://www.w3.org/2000/01/rdf-schema#label,rechter
http://dbpedia.org/ontology/Judge,http://www.w3.org/2000/01/rdf-schema#label,giudice
http://dbpedia.org/ontology/Judge,http://www.w3.org/2000/01/rdf-schema#label,juge
http://dbpedia.org/ontology/Judge,http://www.w3.org/2000/01/rdf-schema#label,breitheamh
http://dbpedia.org/ontology/Judge,http://www.w3.org/2000/01/rdf-schema#label,juez
http://dbpedia.org/ontology/Ship,http://www.w3.org/2000/01/rdf-schema#label,Schiff
http://dbpedia.org/ontology/Ship,http://www.w3.org/2000/01/rdf-schema#label,ship
http://dbpedia.org/ontology/Ship,http://www.w3.org/2000/01/rdf-schema#label,πλοίο
http://dbpedia.org/ontology/Ship,http://www.w3.org/2000/01/rdf-schema#label,舩
http://dbpedia.org/ontology/Ship,http://www.w3.org/2000/01/rdf-schema#label,schip
http://dbpedia.org/ontology/Ship,http://www.w3.org/2000/01/rdf-schema#label,배
http://dbpedia.org/ontology/Ship,http://www.w3.org/2000/01/rdf-schema#label,navire
http://dbpedia.org/ontology/Ship,http://www.w3.org/2000/01/rdf-schema#label,statek
http://dbpedia.org/ontology/Ship,http://www.w3.org/2000/01/rdf-schema#label,árthach
http://dbpedia.org/ontology/Ship,http://www.w3.org/2000/01/rdf-schema#label,barco
http://dbpedia.org/ontology/Award,http://www.w3.org/2000/01/rdf-schema#label,nagrada
http://dbpedia.org/ontology/Award,http://www.w3.org/2000/01/rdf-schema#label,Auszeichnung
http://dbpedia.org/ontology/Award,http://www.w3.org/2000/01/rdf-schema#label,award
http://dbpedia.org/ontology/Award,http://www.w3.org/2000/01/rdf-schema#label,βραβείο
http://dbpedia.org/ontology/Award,http://www.w3.org/2000/01/rdf-schema#label,賞
http://dbpedia.org/ontology/Award,http://www.w3.org/2000/01/rdf-schema#label,prijs
http://dbpedia.org/ontology/Award,http://www.w3.org/2000/01/rdf-schema#label,premio
http://dbpedia.org/ontology/Award,http://www.w3.org/2000/01/rdf-schema#label,상
http://dbpedia.org/ontology/Award,http://www.w3.org/2000/01/rdf-schema#label,récompense
http://dbpedia.org/ontology/Award,http://www.w3.org/2000/01/rdf-schema#label,nagroda
http://dbpedia.org/ontology/Award,http://www.w3.org/2000/01/rdf-schema#label,gradam
http://dbpedia.org/ontology/Cemetery,http://www.w3.org/2000/01/rdf-schema#label,Friedhof
http://dbpedia.org/ontology/Cemetery,http://www.w3.org/2000/01/rdf-schema#label,cemetery
http://dbpedia.org/ontology/Cemetery,http://www.w3.org/2000/01/rdf-schema#label,νεκροταφείο
http://dbpedia.org/ontology/Cemetery,http://www.w3.org/2000/01/rdf-schema#label,墓地
http://dbpedia.org/ontology/Cemetery,http://www.w3.org/2000/01/rdf-schema#label,begraafplaats
http://dbpedia.org/ontology/Cemetery,http://www.w3.org/2000/01/rdf-schema#label,cimetière
http://dbpedia.org/ontology/Cemetery,http://www.w3.org/2000/01/rdf-schema#label,reilig
http://dbpedia.org/ontology/Cemetery,http://www.w3.org/2000/01/rdf-schema#label,cementerio
http://dbpedia.org/ontology/FormerMunicipality,http://www.w3.org/2000/01/rdf-schema#label,one-time municipality
http://dbpedia.org/ontology/FormerMunicipality,http://www.w3.org/2000/01/rdf-schema#label,commune historique
http://dbpedia.org/ontology/FormerMunicipality,http://www.w3.org/2000/01/rdf-schema#label,ehemalige Gemeinde
http://dbpedia.org/ontology/FormerMunicipality,http://www.w3.org/2000/01/rdf-schema#label,voormalige gemeente
http://dbpedia.org/ontology/Municipality,http://www.w3.org/2000/01/rdf-schema#label,Gemeinde
http://dbpedia.org/ontology/Municipality,http://www.w3.org/2000/01/rdf-schema#label,municipality
http://dbpedia.org/ontology/Municipality,http://www.w3.org/2000/01/rdf-schema#label,δήμος
http://dbpedia.org/ontology/Municipality,http://www.w3.org/2000/01/rdf-schema#label,基礎自治体
http://dbpedia.org/ontology/Municipality,http://www.w3.org/2000/01/rdf-schema#label,gemeente
http://dbpedia.org/ontology/Municipality,http://www.w3.org/2000/01/rdf-schema#label,commune
http://dbpedia.org/ontology/Municipality,http://www.w3.org/2000/01/rdf-schema#label,municipio
http://dbpedia.org/ontology/MartialArtist,http://www.w3.org/2000/01/rdf-schema#label,martial artist
http://dbpedia.org/ontology/MartialArtist,http://www.w3.org/2000/01/rdf-schema#label,Kampfkünstler
http://dbpedia.org/ontology/MartialArtist,http://www.w3.org/2000/01/rdf-schema#label,Πολεμικός Καλλιτέχνης
http://dbpedia.org/ontology/HollywoodCartoon,http://www.w3.org/2000/01/rdf-schema#label,hollywood cartoon
http://dbpedia.org/ontology/HollywoodCartoon,http://www.w3.org/2000/01/rdf-schema#label,κινούμενα σχέδια του Hollywood
http://dbpedia.org/ontology/HollywoodCartoon,http://www.w3.org/2000/01/rdf-schema#label,Hollywood Cartoon
http://dbpedia.org/ontology/Earthquake,http://www.w3.org/2000/01/rdf-schema#label,Erdbeben
http://dbpedia.org/ontology/Earthquake,http://www.w3.org/2000/01/rdf-schema#label,earthquake
http://dbpedia.org/ontology/Earthquake,http://www.w3.org/2000/01/rdf-schema#label,地震
http://dbpedia.org/ontology/Earthquake,http://www.w3.org/2000/01/rdf-schema#label,aardbeving
http://dbpedia.org/ontology/Earthquake,http://www.w3.org/2000/01/rdf-schema#label,tremblement de terre
http://dbpedia.org/ontology/Musical,http://www.w3.org/2000/01/rdf-schema#label,μουσικός
http://dbpedia.org/ontology/Musical,http://www.w3.org/2000/01/rdf-schema#label,Musical
http://dbpedia.org/ontology/Musical,http://www.w3.org/2000/01/rdf-schema#label,musical
